"PartNumber","PartDescription","PartDetails","UOM","UPC","PartType","Active","ABCCode","Weight","WeightUOM","Width","Height","Length","SizeUOM","PrimaryTracking","AlertNote","PictureUrl","Tracks-Lot Number","Tracks-Revision Level","Tracks-Expiration Date","Tracks-Serial Number","CF-Custom1","CF-Custom2","CF-Custom3","CF-Custom4"
"AP-00087","MDN49 RED",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00647-MDN","DD43-1AL Extension Board (RED) (MDN49)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-00653-MDN","DD43-1AL Extension Board (MDN49)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"BC-00032.10A","K6x POE/DC Regulator Tester",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00032","Kinetis POE/DC Regulator Tester",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00575","NTDS19 DSK AC Red",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"IA-40123","IC SNGL MONO MULTIVIBTOR SM8",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","TI // SN74LVC1G123DCTR",,,
"AP-00075","MDN49 Blue",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00650-MDN","DD43-1AL Extension Board (BLUE) (MDN49)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"XA-00002","1x50 0.700"" board stacker",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Samtec // DW-50-20-T-S-700",,,
"AC-00694-ABR","CLD Display AMBER[dig] BLUE[hrs] RED[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-GBA","CLD Display GREEN[dig] BLUE[hrs] AMBER[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-BBG","CLD Display BLUE[dig] BLUE[hrs] GREEN[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-BGR","CLD Display BLUE[dig] GREEN[hrs] RED[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-RRG","CLD Display RED[dig] RED[hrs] GREEN[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-ARG","CLD Display AMBER[dig] RED[hrs] GREEN[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-RBG-TD","CLDTCD12 DC RED[dig] BLUE[hrs] GREEN[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-GRB","CLD Display GREEN[dig] RED[hrs] BLUE[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-ABR-TD","CLDTCD12 DC AMBER[dig] BLUE[hrs] RED[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-RBA-TD","CLDTCD12 DC RED[dig] BLUE[hrs] AMBER[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-BBG-TD","CLDTCD12 DC BLUE[dig] BLUE[hrs] GREEN[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-GBA-TD","CLDTCD12 DC GREEN[dig] BLUE[hrs] AMBER[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-GBR-TD","CLDTCD12 DC GREEN[dig] BLUE[hrs] RED[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-GBG-TD","CLDTCD12 DC GREEN[dig] BLUE[hrs] GREEN[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-ARG-TD","CLDTCD12 DC AMBER[dig] RED[hrs] GREEN[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-BGR-TD","CLDTCD12 DC BLUE[dig] GREEN[hrs] RED[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-GRB-TD","CLDTCD12 DC GREEN[dig] RED[hrs] BLUE[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-RRG-TD","CLDTCD12 DC RED[dig] RED[hrs] GREEN[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"PL-00019","AC CORD C7 US",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","CUI // AC-C7-NA",,,
"PS-00025","24VDC 1.7A desktop C8 input",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Meanwell // GSM25B24-P1J","Globtek // TR9KI1700LCP-N(RV)","CUI // ETSA240170UDC-P5P-SZ",
"AE-00312-1-SS R0","Kinetis DD8646 SS case rev 0",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00312-2-SS R0","Kinetis DD8646 SS lid rev 0",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00312-2-CRS R0","Kinetis DD8646 CRS lid rev 0",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00312-3 R0","Kinetis DD8646 center support rev 0",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00076","NTDS46-26-3AL AC Red/Green/Blue",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00311-SS","Kinetis DD86 304 SS case complete",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00312-SS R0","Kinetis DD8646 SS case complete rev 0",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"LM-00312 R0","Kinetis DS8646 #2064 grey acrylic lens",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00522K","*NTDS8646 v2.0 (46 Display RED)(K6x Hybrid)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-01433","GMR1000 Option: TCO",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00250-2 R3","CLD LED analog clock lid rev 3",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00250-3 R3","CLD LED analog clock AC brick clamp rev 3",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00312-CRS R0","Kinetis DD8646 CRS case complete rev 0",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00312-1-CRS R0","Kinetis DD8646 CRS case rev 0",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-01434","GMR1000 Option: TCI",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-01435","GMR1000 Option: VITC",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"BC-00004.10A","K6x-to-Legacy Display Ribbon Adapter",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-02028","GMR1000 /PTP /D6 /GPS /HS2",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"BA-00093","2x8 0.1"" ejection pin header smt",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Samtec // EJH-108-01-S-D-SM-LC",,,
"IB-00004","16:1 analog multiplexer SOIC24","On Semi MC14067BDWR2GOSCT","ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","On Semi // MC14067BDWR2GOSCT",,,
"AE-00250-1 R3","CLD LED analog clock case rev 3",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00250 R3","CLD LED analog clock case complete rev 3",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00004","K6x Display Ribbon Adapter",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00383K","NTDS86-46 AC Red / Red (K6x hybrid)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"NL-00694-XEIN R0","CLD back lit logo overlay - Xein M & C rev 0","PMS 2766
RGB 0 24 75","ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00231-124 R5","Kinetis 12-24 face plate rev 5","AE-00231-AL R5 with 12/24 silkscreen","ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"LM-00001 R0","Kinetis 46 dual line clock lens rev 0",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AK-00185-CRS","Kinetis CRS 4626 dual line clock",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00004-9 R0","Kinetis 46 dual line clock filler panel rev 0",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"XA-10135","Shield CAT7 panel mount RJ45",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"WH-00104","1 meter CAT7 ethernet patch cable",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00054","NTDS46-26-3AL AC White/Green/Green",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00055","NTDS46-26-3AL AC Red/Amber/Amber",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AK-00060-CRS","CLK18 CRS single face kit",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AK-00060-SS","CLK18 SS single face kit",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AK-00141-CRS","CLK12 CRS single face kit",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AK-00316","DD2x-8AL case kit",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00316-3 R2","24-8AL filler panel/support bracket rev 2",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00731","NTDS26 AC Amber",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-WGRR","CLD Display WHITE[dig] GREEN[hrs] RED[sec/dsec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-WGRR-NP","CLDNTD12 POE WHITE[dig] GREEN[hrs] RED[sec/dsec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00750-RR","K6x NTDS24-8AL Red/Red POE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"IE-00003","AMBIENT LIGHT SENSOR 5MM 570NM",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Vishay // TEPT5700",,,
"IE-00004","SENSOR LIGHT NAPICA 6V 5MM RND",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // AMS302",,,
"AP-00694-WGGG-NP","CLDNTD12 POE WHITE[dig] GREEN[hrs] GREEN[sec/dsec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-WGGG","CLD Display WHITE[dig] GREEN[hrs] GREEN[sec/dsec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00670-DDP","RC600 Desktop DC+POE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"NL-GND","Ground Stud Label",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","PANDUIT // PLD-57",,,
"AP-00382K","NTDS86-46 AC Red / Green (K6x hybrid)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00524K","*NTDS8646 v2.0 (46 Display GREEN)(K6x Hybrid)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-XEIN","CLDNTD12 AC BLUE[dig] BLUE[hrs] AMBER[sec/dsec] XEIN[logo]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-BBAA-D3","CLD Display BLUE[dig] BLUE[hrs] AMBER[sec/dsec] D3[logo]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00311-1-SS R0","Kinetis DD86 304 SS case rev 0  OBSOLETE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00311-2-SS R0","Kinetis DD86 304 SS lid rev 0  OBSOLETE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AK-00311-CRS","Kinetis DS86 CRS mechanical kit",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AK-00311-SS","Kinetis DS86 304 SS mechanical kit",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"Lens coating LM-00071 R2","Anti static anti glare",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00710","Kinetis NTDS86 AC Red SS",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-05520","GMR5000 /GNSS /HS2 /TCR /TCG /SYNC",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"NL-00210","NASA 1 inch rack mount overlay",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00748D","K6x NTDS24 White DC",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00748T","K6x TCDS24 White",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00747D","K6x NTDS24 Green DC",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00747T","K6x TCDS24 Green",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00746D","K6x NTDS24 Red DC",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00746T","K6x TCDS24 Red",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00745D","K6x NTDS24 Amber DC",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00745T","K6x TCDS24 Amber",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00744D","K6x NTDS24 Blue DC",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00744T","K6x TCDS24 Blue",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"MS24MOUNT","Microsoft 24 Mount Kit",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00748","K6x NTDS24 White POE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-00002","DD19 Display (base)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-00366R","K6x DD24 Display (Microsoft Full)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00053","NTDS46-26-3AL POE Red/Blue/Green",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-00001","DD1x 6 Digit Display (base)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-05519","GMR5000 /TCG",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694.T","CLD (D24A12) - LED Analog Display - TEMPLATE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AK-00087BF","K6x DD26 flush-mount (BLK)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AK-00087SF","K6x DD26 flush-mount (SS)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AK-00087W","K6x DD26 wall-mount assy",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00087-TLY","K6x DD26 (TALLY IN)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00087-RLY","K6x DD26 (RELAY OUT)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AK-00302-BLK","K6x DD26 case (BLK)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AK-00302-SS","K6x DD26 case (SS)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00040","K6x DD26",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00087-TCDS","K6x DD26 (TCDS)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00087-NTDS","K6x DD26 (NTDS)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00087-DC","K6x DD26 (DC POWER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AE-00316-2 R2","Kinetis 24-8AL lid rev 2 - DO NOT REORDER",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00003A","K6x 3AL Display (AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00012","CLKNTD12-POE-IL retrofit Kinetis 12/24 face and controller",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00694-RBB","CLD Display RED[dig] BLUE[hrs] BLUE[sec]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AP-00694-RBB-NP","CLDNTD12 POE RED[dig] BLUE[dig] BLUE[dig]",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-00003","K6x 3AL Display (base build)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00003R","K6x 3AL Display (RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00003G","K6x 3AL Display (GREEN)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00003B","K6x 3AL Display (BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00012R","K6x 12AL Display (RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00012G","K6x 12AL Display (GREEN)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
